concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason,FSN
37203888,Acetaminophen-containing product in oromucosal dose form,Drug,SNOMED,Clinical Drug Form,,784204000,20190731,20991231,,Product containing paracetamol in oromucosal dose form (medicinal product form)
44804741,Community care management,Procedure,SNOMED,Procedure,S,781901000000106,20111003,20991231,,
4121228,Vasotomy and foreign body removal,Procedure,SNOMED,Procedure,S,287758005,20020131,20991231,,Vasotomy and foreign body removal (procedure)
4253221,Apraxic aphonia,Condition,SNOMED,Disorder,S,74227009,20020131,20991231,,Apraxic aphonia (disorder)
4169744,Knee joint structure,Spec Anatomic Site,SNOMED,Body Structure,S,49076000,20020131,20991231,,Knee joint structure (body structure)
619869,Measured quantity of intake of plant fiber modular nutritional supplement in 24 hours,Observation,SNOMED,Observable Entity,S,926357006,20210131,20991231,,Measured quantity of intake of plant fiber modular nutritional supplement in 24 hours (observable entity)
4099278,Intramuscular immunoglobulin adverse reaction,Observation,SNOMED,Disorder,S,293098004,20020131,20991231,,Intramuscular immunoglobulin adverse reaction (disorder)
4201671,Chloroflexaceae,Observation,SNOMED,Organism,S,433962005,20080731,20991231,,Family Chloroflexaceae (organism)
762491,Tobacco usage screening not done,Observation,SNOMED,Context-dependent,S,4231000175102,20150901,20991231,,
37018909,Eretmochelys,Observation,SNOMED,Organism,S,321441000009105,20160131,20991231,,Genus Eretmochelys (organism)
42690061,Does not get into bed without assistance,Observation,SNOMED,Clinical Finding,S,1071791000000106,20170401,20991231,,Does not get into bed without assistance (finding)
4160641,Chlamydophila,Observation,SNOMED,Organism,S,372926008,20020731,20991231,,Genus Chlamydophila (organism); Chlamydophila (organism)
4014673,Capnocytophaga haemolytica,Observation,SNOMED,Organism,S,113532001,20020131,20991231,,Capnocytophaga haemolytica (organism)
4203899,Passport application status,Observation,SNOMED,Clinical Finding,S,308644003,20020131,20991231,,Passport application status (finding)
4300003,Mersalyl,Drug,SNOMED,Substance,,387157006,20030131,20991231,,Mersalyl (substance)
4138030,Phentermine resin 30 mg oral capsule,Drug,SNOMED,Clinical Drug,,425766008,20070731,20991231,,Product containing precisely phentermine resin 30 milligram/1 each conventional release oral capsule (clinical drug); Product containing only phentermine resin complex 30 mg/1 each oral capsule (clinical drug); Product containing phentermine resin complex 30 mg/1 each oral capsule (clinical drug); Phentermine resin complex 30mg capsule (product)
36680969,Boric acid only product in ocular dose form,Drug,SNOMED,Clinical Drug Form,,778536008,20190131,20991231,,Product containing only boric acid in ocular dose form (medicinal product form)
4310903,Genus Okapia,Observation,SNOMED,Organism,S,388435007,20030131,20991231,,Genus Okapia (organism)
4039576,Foot strapping,Procedure,SNOMED,Procedure,S,229541004,20020131,20991231,,Foot strapping (regime/therapy); Foot strapping (procedure)
4042484,Procedure on seminal vesicle,Procedure,SNOMED,Procedure,S,118876003,20020131,20991231,,Procedure on seminal vesicle (procedure)
4216518,Salmonella Masembe,Observation,SNOMED,Organism,S,81030003,20020131,20991231,,Salmonella Masembe (organism); Salmonella masembe (organism)
4227095,Acquired koilonychia,Condition,SNOMED,Disorder,S,403305002,20030731,20991231,,Acquired koilonychia (disorder)
4001981,Paget's disease of pelvis,Condition,SNOMED,Disorder,S,203340003,20020131,20991231,,Paget's disease of pelvis (disorder)
4254205,Antenatal HIV blood screening test status,Observation,SNOMED,Clinical Finding,S,408827003,20040731,20991231,,Antenatal human immunodeficiency virus blood screening test status (finding); Antenatal HIV blood screening test status (finding)
4194381,"Centriole, central vesicle",Spec Anatomic Site,SNOMED,Body Structure,S,79792009,20020131,20991231,,"Centriole, central vesicle (cell structure); Centriole, central vesicle (body structure)"
4287376,Etheostoma sellare,Observation,SNOMED,Organism,S,69492007,20020131,20991231,,Etheostoma sellare (organism)
4115649,Able to use respiratory support for speech,Observation,SNOMED,Clinical Finding,S,286212004,20020131,20991231,,Able to use respiratory support for speech (finding)
4147923,Only daughter,Relationship,SNOMED,Social Context,S,34972000,20020131,20991231,,Only daughter (person)
4285963,Entire medulla oblongata fasciculus cuneatus,Spec Anatomic Site,SNOMED,Body Structure,S,369060004,20020131,20991231,,Entire medulla oblongata fasciculus cuneatus (body structure)
4098714,Neoechinorhynchus cylindratus,Observation,SNOMED,Organism,S,27231005,20020131,20991231,,Neoechinorhynchus cylindratus (organism)
42535032,Doppler ultrasonography of left femoral artery,Procedure,SNOMED,Procedure,S,14521000087106,20180131,20991231,,Doppler ultrasonography of left femoral artery (procedure)
4243932,Pseudomonas cissicola,Observation,SNOMED,Organism,S,38221006,20020131,20991231,,Pseudomonas cissicola (organism)
37168063,Benign adenomatous polyp of stomach,Condition,SNOMED,Disorder,S,1269464005,20230430,20991231,,Benign adenomatous polyp of stomach (disorder)
4145566,Penile branches of perineal nerve,Spec Anatomic Site,SNOMED,Body Structure,S,307018002,20020131,20991231,,Structure of penile branches of perineal nerve (body structure); Penile branches of perineal nerve (body structure)
45767463,Temperature point indicator,Device,SNOMED,Physical Object,S,704881004,20140731,20991231,,Temperature point indicator (physical object)
4298130,Mixed eccrine/pilar adnexal carcinoma of skin,Condition,SNOMED,Disorder,S,403954003,20030731,20991231,,Mixed eccrine/pilar adnexal carcinoma of skin (disorder)
4268429,No itch,Observation,SNOMED,Context-dependent,S,401187007,20030731,20991231,,No itch (situation); No itch (context-dependent category)
4084272,Spontaneous hemarthrosis,Condition,SNOMED,Disorder,S,281370001,20020131,20991231,,Spontaneous hemarthrosis (disorder)
4114409,Does not clean bath,Observation,SNOMED,Clinical Finding,S,286151001,20020131,20991231,,Does not clean bath (finding)
35625925,Non-cavitated caries of tooth root,Condition,SNOMED,Disorder,S,769020009,20180731,20991231,,Non-cavitated caries of tooth root (disorder)
4059769,Entitled to benefits,Observation,SNOMED,Clinical Finding,S,161040006,20020131,20991231,,Entitled to benefits (finding)
36682513,Oxamniquine only product in oral dose form,Drug,SNOMED,Clinical Drug Form,,780082003,20190131,20991231,,Product containing only oxamniquine in oral dose form (medicinal product form)
4237908,Functional proteinuria,Condition,SNOMED,Clinical Finding,S,57009009,20020131,20991231,,Functional proteinuria (finding)
4143950,Finance/investment/insurance clerk,Observation,SNOMED,Social Context,S,265978003,20020131,20991231,,Finance/investment/insurance clerk (occupation)
44809298,Influenza vaccination invitation second email,Observation,SNOMED,Procedure,S,844981000000106,20121001,20991231,,
4208297,Treosulfan-containing product,Drug,SNOMED,Pharma/Biol Product,,326774002,20020131,20991231,,Product containing treosulfan (medicinal product); Treosulfan (product); Treosulfan (substance)
4305401,Genus Callimico,Observation,SNOMED,Organism,S,389122000,20030131,20991231,,Genus Callimico (organism)
609296,Idiopathic fold of choroid of eye,Condition,SNOMED,Disorder,S,342311000119103,20210131,20991231,,Idiopathic fold of choroid of eye (disorder)
4222438,Carbon dioxide laser photocoagulation,Procedure,SNOMED,Procedure,S,40109000,20020131,20991231,,Carbon dioxide laser photocoagulation (procedure)
45770518,Meteorological officer - Royal Navy,Observation,SNOMED,Social Context,S,930021000000107,20141001,20991231,,
4336890,Plication of left atrial wall,Procedure,SNOMED,Procedure,S,233031006,20020131,20991231,,Plication of left atrial wall (procedure)
37018637,Penicillium glabrum,Observation,SNOMED,Organism,S,8611000146106,20160131,20991231,,Penicillium glabrum (organism)
4124618,Via axillary artery,Observation,SNOMED,Qualifier Value,S,260583003,20020131,20991231,,Via axillary artery (qualifier value)
4023598,Failed attempted termination of pregnancy with blood-clot embolism,Condition,SNOMED,Disorder,S,19363005,20020131,20991231,,Failed attempted abortion with blood-clot embolism (disorder)
4157446,Unable to comply with treatment,Observation,SNOMED,Clinical Finding,S,372089002,20020731,20991231,,Unable to comply with treatment (finding)
4122916,Operation on lymphocyst,Procedure,SNOMED,Procedure,S,234308007,20020131,20991231,,Operation on lymphocyst (procedure)
4113074,Entire axillary artery,Spec Anatomic Site,SNOMED,Body Structure,S,181321001,20020131,20991231,,Entire axillary artery (body structure)
4194875,Entire base of patella,Spec Anatomic Site,SNOMED,Body Structure,S,312781006,20020131,20991231,,Entire base of patella (body structure)
4299558,Acneiform eruption,Condition,SNOMED,Disorder,S,402644006,20030731,20991231,,Acneiform eruption (disorder)
43021709,Perforation of mitral valve leaflet,Condition,SNOMED,Disorder,S,473374005,20130131,20991231,,Perforation of mitral valve leaflet (disorder)
4108153,Right ventricular function,Measurement,SNOMED,Observable Entity,S,250938005,20020131,20991231,,Right ventricular function (observable entity)
4228827,Acute milk alkali syndrome,Condition,SNOMED,Disorder,S,88380005,20020131,20991231,,Acute milk alkali syndrome (disorder)
4209980,Debridement of foot ulcer,Procedure,SNOMED,Procedure,S,312733004,20020131,20991231,,Debridement of foot ulcer (procedure)
44807285,Passive range of right hip abduction,Measurement,SNOMED,Observable Entity,S,786651000000108,20111003,20991231,,
4137160,Microproteinuria,Condition,SNOMED,Clinical Finding,S,263808002,20020131,20991231,,Microproteinuria (finding)
4011219,Mycoplasma cavipharyngis,Observation,SNOMED,Organism,S,112336007,20020131,20991231,,Mycoplasma cavipharyngis (organism)
4302436,Soleus muscle structure,Spec Anatomic Site,SNOMED,Body Structure,S,78376008,20020131,20991231,,Soleus muscle structure (body structure)
4126786,Depressive position relationship,Observation,SNOMED,Clinical Finding,S,304862002,20020131,20991231,,Depressive position relationship (finding)
4098499,Cell marker profile,Measurement,SNOMED,Procedure,S,252379007,20020131,20991231,,Cell marker profile (procedure)
4084309,Intramuscular induction of general anesthesia,Procedure,SNOMED,Procedure,S,241690004,20020131,20991231,,Intramuscular induction of general anesthesia (procedure)
37017255,Excision of mucous membrane of inferior maxillary sinus,Procedure,SNOMED,Procedure,S,713499001,20160131,20991231,,Excision of mucous membrane of inferior maxillary sinus (procedure)
36715135,Chilomastix mesnili cyst and trophozoite,Observation,SNOMED,Clinical Finding,S,720631006,20170131,20991231,,Chilomastix mesnili cyst and trophozoite (finding)
4228130,Division Ginkgophyta,Observation,SNOMED,Organism,S,421524001,20060731,20991231,,Division Ginkgophyta (organism)
4102246,Fluorine perchlorate,Drug,SNOMED,Substance,,25293009,20020131,20991231,,Fluorine perchlorate (substance)
4305037,CT angiography of renal artery with contrast,Procedure,SNOMED,Procedure,S,419559003,20060131,20991231,,Computed tomography arteriography of renal artery with contrast (procedure); Computed tomography angiography of renal artery with contrast (procedure); Computed tomography angiography of renal artery (procedure)
4027044,Araneida,Observation,SNOMED,Organism,S,106858007,20020131,20991231,,Order Araneida (organism); Order araneida (organism)
45760201,Assistive wheeled stretcher,Observation,SNOMED,Physical Object,,465804001,20140731,20991231,,Assistive wheeled stretcher (physical object)
37017105,Disseminated infection caused by Talaromyces marneffei,Condition,SNOMED,Disorder,S,713315007,20160131,20991231,,Disseminated infection caused by Talaromyces marneffei (disorder); Disseminated infection caused by Penicillium marneffei (disorder)
4062491,Anemia screening,Measurement,SNOMED,Procedure,S,171201007,20020131,20991231,,Anemia screening (procedure)
4035387,"Lactate dehydrogenase measurement, pyruvate to lactate method",Measurement,SNOMED,Procedure,S,117248000,20020131,20991231,,"Lactate dehydrogenase measurement, pyruvate to lactate method (procedure)"
4088453,Anterior scrotal wall,Spec Anatomic Site,SNOMED,Body Structure,S,279574001,20020131,20991231,,Structure of anterior scrotal wall (body structure); Anterior scrotal wall (body structure)
44803704,Excepted from cardiovascular disease quality indicators - patient unsuitable,Observation,SNOMED,Clinical Finding,S,716201000000108,20101001,20991231,,
4009647,Psychoactive substance-induced organic dementia,Condition,SNOMED,Disorder,S,111480006,20020131,20991231,,Psychoactive substance-induced organic dementia (disorder)
4289994,Minivet,Observation,SNOMED,Organism,S,3721004,20020131,20991231,,Minivet (organism)
44790259,Drug Q,Metadata,SNOMED,Navi Concept,,197801000000101,20060401,20991231,,
4266380,Subcutaneous tissue structure of all toes,Spec Anatomic Site,SNOMED,Body Structure,S,61463005,20020131,20991231,,Subcutaneous tissue structure of all toes (body structure)
4283215,Common bull snake,Observation,SNOMED,Organism,S,66981000,20020131,20991231,,Common bull snake (organism)
381863,Multiple perforations of tympanic membrane,Condition,SNOMED,Disorder,S,44933002,20020131,20991231,,Multiple perforations of tympanic membrane (disorder)
4246810,Primary malignant neoplasm of ectopic male breast tissue,Condition,SNOMED,Disorder,S,93777006,20020131,20991231,,Primary malignant neoplasm of ectopic male breast tissue (disorder)
4268025,"Conduct disorder, undifferentiated type",Condition,SNOMED,Disorder,S,61901004,20020131,20991231,,"Conduct disorder, undifferentiated type (disorder)"
75112,Traumatic amputation of thumb with complication,Condition,SNOMED,Disorder,S,210622003,20020131,20991231,,Traumatic amputation of thumb with complication (disorder)
4161331,Injury due to laser,Condition,SNOMED,Disorder,S,371711002,20020731,20991231,,Injury due to laser (disorder)
40486922,Drainage fluid specimen obtained after surgical placement of drain,Specimen,SNOMED,Specimen,S,446211008,20110131,20991231,,Drainage fluid specimen obtained after surgical placement of drain (specimen)
